OG0007299	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007300	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007301	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007302	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007303	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007304	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007306	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007307	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007308	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007309	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007310	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007311	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007312	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007313	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007315	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007317	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007318	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007319	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007322	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007323	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007324	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007325	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007327	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007328	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007329	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007331	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007332	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007333	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007334	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007336	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007337	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007338	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007339	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007340	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007341	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007342	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007343	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007344	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007346	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007347	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007348	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007349	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007351	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007353	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007354	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007356	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007361	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007362	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007363	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007366	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007367	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007369	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007370	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007371	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007372	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007373	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007374	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007375	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007376	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007377	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007378	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007379	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007380	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007382	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007383	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007384	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007385	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007386	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007387	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007389	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007390	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007391	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007392	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007394	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007395	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007396	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007397	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007399	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007400	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007401	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007402	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007404	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007405	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007406	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007407	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007409	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007410	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007411	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007412	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007413	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007417	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007418	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007420	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007421	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007424	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007425	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007427	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007428	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007429	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007430	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007432	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007434	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007435	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007436	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007437	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007438	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007439	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007440	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007441	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007442	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007443	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007445	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007446	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007447	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007448	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007449	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007451	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007452	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007453	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007454	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007455	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007456	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007457	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007458	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007459	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007461	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007463	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007464	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007465	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007466	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007467	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007468	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007469	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007471	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007472	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007473	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007474	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007475	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007476	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007477	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007478	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007479	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007480	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007481	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007482	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007483	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007484	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007485	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007486	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007487	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007488	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007489	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007490	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007491	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007492	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007494	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007496	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007497	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007498	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007499	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007500	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007501	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007503	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007504	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007506	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007508	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007509	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007510	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007511	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007512	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007513	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007514	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007515	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007516	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007517	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007518	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007519	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007520	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007522	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007523	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007524	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007525	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007526	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007527	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007529	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007531	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007532	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007533	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007534	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007536	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007537	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007538	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007539	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007540	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007541	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007542	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007543	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007544	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007545	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007548	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007549	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007550	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007551	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007552	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007554	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007555	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007556	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007557	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007558	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007560	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007561	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007562	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007563	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007564	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007565	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007566	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007567	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007568	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007569	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007570	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007571	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007573	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007574	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007575	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007576	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007577	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007578	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007579	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007580	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007581	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007582	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007584	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007585	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007586	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007587	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007589	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007590	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007591	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007592	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007593	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007594	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007595	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007596	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007598	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007599	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007600	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007601	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007602	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007603	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007605	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007606	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007607	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007608	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007609	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007610	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007611	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007612	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007614	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007615	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007616	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007617	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007618	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007619	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007620	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007621	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007622	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007623	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007625	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007627	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007630	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007631	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007633	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007634	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007635	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007636	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007637	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007638	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007639	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007640	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007641	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007642	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007643	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007645	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007647	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007649	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007652	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007653	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007654	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007658	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007659	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007660	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007662	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007666	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007669	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007670	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007671	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007672	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007673	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007676	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007678	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007679	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007680	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007683	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007684	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007685	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007686	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007687	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007688	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007689	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007690	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007692	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007695	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007696	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007697	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007699	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007700	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007702	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007703	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007704	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007705	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007706	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007708	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007709	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007710	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007711	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007713	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007714	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007716	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007717	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007718	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007719	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007720	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007721	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007722	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007723	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007724	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007726	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007727	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007728	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007729	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007730	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007731	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007732	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007733	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007736	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007737	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007738	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007739	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007740	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007741	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007743	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007744	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007745	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007746	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007747	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007748	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007749	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007751	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007753	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007754	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007755	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007757	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007758	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007759	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007760	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007762	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007763	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007764	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007765	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007766	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007767	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007769	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007770	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007771	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007772	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007773	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007774	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007776	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007777	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007778	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007780	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007781	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007782	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007783	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007786	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007787	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007788	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007789	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007791	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007792	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007794	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007795	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007797	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007799	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007800	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007801	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007802	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007803	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007804	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007805	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007807	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007808	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007809	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007810	1	1	1	1	1	1	1	1	1	1	1	1	1
